OBJECTID,Join_Count,TARGET_FID,STORE_NAME,DISTRICT,COUNTY,PHYSICAL_S,PHYSICAL_C,PHYSICAL_1,PHYSICAL_Z,STORE_TYPE,PHONE,addresses,origAddres,X,Y,address,STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
1236,1,1235,WALMART SUPERCENTER #5482,MACON,PUTNAM,201 WALMART DRIVE,EATONTON,GA,31,Discount Merchandise/Dept Store,(706) 485-5052,"201 WALMART DRIVE, EATONTON, GA","201 WALMART DRIVE, EATONTON, GA",-83.38868660000,33.29543330000,"201 walmart dr, eatonton, ga 31024, usa",13,237,00347246,13237,Putnam,Putnam County,06,H1,G4020,,,,A,892634319.00000000000,41539311.00000000000,+33.3210605,-083.3717898
1237,1,1236,WALMART SUPERCENTER #555,DUBLIN,LAURENS,2423 US HIGHWAY 80 WEST,DUBLIN,GA,31,Discount Merchandise/Dept Store,(478) 272-7017,"2423 US HIGHWAY 80 WEST, DUBLIN, GA","2423 US HIGHWAY 80 WEST, DUBLIN, GA",-82.97216570000,32.55132340000,"2423 us-80, dublin, ga 31021, usa",13,175,00346568,13175,Laurens,Laurens County,06,H1,G4020,,20140,,A,2090902617.00000000000,28925882.00000000000,+32.3932197,-082.9263171
1238,1,1237,WALMART SUPERCENTER #556,WAYCROSS,WARE,2425 MEMORIAL DRIVE,WAYCROSS,GA,31,Discount Merchandise/Dept Store,(912) 283-9000,"2425 MEMORIAL DRIVE, WAYCROSS, GA","2425 MEMORIAL DRIVE, WAYCROSS, GA",-82.33345940000,31.20329430000,"2425 memorial dr, waycross, ga 31503, usa",13,299,00357722,13299,Ware,Ware County,06,H1,G4020,,48180,,A,2311481496.00000000000,40196570.00000000000,+31.0508810,-082.4215072
1239,1,1238,WALMART SUPERCENTER #5709,LAGRANGE,HENRY,4949 BILL GARDNER PARKWAY,LOCUST GROVE,GA,30,Discount Merchandise/Dept Store,(678) 734-3395,"4949 BILL GARDNER PARKWAY, LOCUST GROVE, GA","4949 BILL GARDNER PARKWAY, LOCUST GROVE, GA",-84.12052990000,33.35736330000,"4949 bill gardner pkwy, locust grove, ga 30248, usa",13,151,01671894,13151,Henry,Henry County,06,H1,G4020,122,12060,,A,834398851.00000000000,11353184.00000000000,+33.4528811,-084.1544404
1240,1,1239,WALMART SUPERCENTER #5735,AUGUSTA,COLUMBIA,5010 STEINER WAY,GROVETOWN,GA,30,Discount Merchandise/Dept Store,(706) 860-8883,"5010 STEINER WAY, GROVETOWN, GA","5010 STEINER WAY, GROVETOWN, GA",-82.19600330000,33.48174880000,"5010 steiner way, grovetown, ga 30813, usa",13,073,00348865,13073,Columbia,Columbia County,06,H1,G4020,,12260,,A,751319916.00000000000,45368325.00000000000,+33.5505513,-082.2513613
1241,1,1240,WALMART SUPERCENTER #575,DALTON,CHEROKEE,12182 HIGHWAY 92,WOODSTOCK,GA,30,Discount Merchandise/Dept Store,(770) 516-4719,"12182 HIGHWAY 92, WOODSTOCK, GA","12182 HIGHWAY 92, WOODSTOCK, GA",-84.48124430000,34.08410690000,"12182 ga-92, woodstock, ga 30188, usa",13,057,01685718,13057,Cherokee,Cherokee County,06,H1,G4020,122,12060,,A,1092141193.00000000000,32963099.00000000000,+34.2443166,-084.4750574
1242,1,1241,WALMART SUPERCENTER #5786,DALTON,PICKENS,1100 OLD PHILADELPHIA ROA,JASPER,GA,30,Discount Merchandise/Dept Store,(706) 301-5696,"1100 OLD PHILADELPHIA ROA, JASPER, GA","1100 OLD PHILADELPHIA ROA, JASPER, GA",-84.46025420000,34.47635770000,"1100 old philadelphia rd, jasper, ga 30143, usa",13,227,01673011,13227,Pickens,Pickens County,06,H1,G4020,122,12060,,A,601027689.00000000000,1693936.00000000000,+34.4566255,-084.4902631
1243,1,1242,WALMART SUPERCENTER #5797,ALBANY,DOUGHERTY,262 CORDELE ROAD,ALBANY,GA,31,Discount Merchandise/Dept Store,(229) 352-9332,"262 CORDELE ROAD, ALBANY, GA","262 CORDELE ROAD, ALBANY, GA",-84.08659850000,31.57890440000,"262 cordele rd, albany, ga 31705, usa",13,095,00351259,13095,Dougherty,Dougherty County,06,H1,G4020,,10500,,A,851140270.00000000000,15396050.00000000000,+31.5325876,-084.2090400
1244,1,1243,WALMART SUPERCENTER #5812,DALTON,FANNIN,97 COMMERCE DRIVE,BLUE RIDGE,GA,30,Discount Merchandise/Dept Store,(706) 632-9500,"97 COMMERCE DRIVE, BLUE RIDGE, GA","97 COMMERCE DRIVE, BLUE RIDGE, GA",-84.32572650000,34.87707870000,"97 commerce drive, blue ridge, ga 30513, usa",13,111,00351094,13111,Fannin,Fannin County,06,H1,G4020,,,,A,1002058824.00000000000,13560698.00000000000,+34.8664970,-084.3174397
1245,1,1244,WALMART SUPERCENTER #5814,DALTON,CHEROKEE,2200 HOLLY SPRINGS PARKWA,HOLLY SPRINGS,GA,30,Discount Merchandise/Dept Store,(770) 213-6519,"2200 HOLLY SPRINGS PARKWA, HOLLY SPRINGS, GA","2200 HOLLY SPRINGS PARKWA, HOLLY SPRINGS, GA",-84.50435750000,34.18550990000,"2200 holly springs pkwy, canton, ga 30115, usa",13,057,01685718,13057,Cherokee,Cherokee County,06,H1,G4020,122,12060,,A,1092141193.00000000000,32963099.00000000000,+34.2443166,-084.4750574
1246,1,1245,WALMART SUPERCENTER #588,ALBANY,LEE,2825 LEDO ROAD,ALBANY,GA,31,Discount Merchandise/Dept Store,(229) 889-9655,"2825 LEDO ROAD, ALBANY, GA","2825 LEDO ROAD, ALBANY, GA",-84.21388170000,31.62488050000,"2825 ledo rd, albany, ga 31707, usa",13,177,00343390,13177,Lee,Lee County,06,H1,G4020,,10500,,A,921723018.00000000000,15318713.00000000000,+31.8184185,-084.1466814
1247,1,1246,WALMART SUPERCENTER #593,WAYCROSS,COFFEE,1450 BOWENS MILL ROAD SOU,DOUGLAS,GA,31,Discount Merchandise/Dept Store,(912) 384-4600,"1450 BOWENS MILL ROAD SOU, DOUGLAS, GA","1450 BOWENS MILL ROAD SOU, DOUGLAS, GA",-82.84841230000,31.48479340000,"1450 bowens mill rd se, douglas, ga 31533, usa",13,069,00347456,13069,Coffee,Coffee County,06,H1,G4020,,20060,,A,1490019179.00000000000,70837644.00000000000,+31.5492446,-082.8449382
1248,1,1247,WALMART SUPERCENTER #594,LAGRANGE,FAYETTE,125 PAVILION PARKWAY,FAYETTEVILLE,GA,30,Discount Merchandise/Dept Store,(770) 460-0947,"125 PAVILION PARKWAY, FAYETTEVILLE, GA","125 PAVILION PARKWAY, FAYETTEVILLE, GA",-84.44335820000,33.48122330000,"125 pavilion pkwy, fayetteville, ga 30214, usa",13,113,01687740,13113,Fayette,Fayette County,06,H1,G4020,122,12060,,A,503398001.00000000000,12847733.00000000000,+33.4127172,-084.4939407
1249,1,1248,WALMART SUPERCENTER #605,BRUNSWICK,CHATHAM,1955 EAST MONTGOMERY CROS,SAVANNAH,GA,31,Discount Merchandise/Dept Store,(912) 354-0335,"1955 EAST MONTGOMERY CROS, SAVANNAH, GA","1955 EAST MONTGOMERY CROS, SAVANNAH, GA",-81.08201950000,31.98725770000,"1955 e montgomery cross rd, savannah, ga 31406, usa",13,051,01694477,13051,Chatham,Chatham County,06,H1,G4020,496,42340,,A,1105168782.00000000000,532382555.00000000000,+31.9805230,-081.0851899
1250,1,1249,WALMART SUPERCENTER #614,LAGRANGE,TROUP,803 NEW FRANKLIN ROAD,LAGRANGE,GA,30,Discount Merchandise/Dept Store,(706) 812-0225,"803 NEW FRANKLIN ROAD, LAGRANGE, GA","803 NEW FRANKLIN ROAD, LAGRANGE, GA",-85.03146580000,33.06000630000,"803 new franklin rd, lagrange, ga 30240, usa",13,285,01673298,13285,Troup,Troup County,06,H1,G4020,122,29300,,A,1072230549.00000000000,82805378.00000000000,+33.0344820,-085.0283600
1251,1,1250,WALMART SUPERCENTER #615,ROME,BARTOW,101 MARKET PLACE BOULEVAR,CARTERSVILLE,GA,30,Discount Merchandise/Dept Store,(770) 382-0182,"101 MARKET PLACE BOULEVAR, CARTERSVILLE, GA","101 MARKET PLACE BOULEVAR, CARTERSVILLE, GA",-84.78763830000,34.20300960000,"101 market pl blvd, cartersville, ga 30121, usa",13,015,00351604,13015,Bartow,Bartow County,06,H1,G4020,122,12060,,A,1190219094.00000000000,27368340.00000000000,+34.2409175,-084.8381879
1252,1,1251,WALMART SUPERCENTER #618,ROME,PAULDING,4166 JIMMY LEE SMITH PARK,HIRAM,GA,30,Discount Merchandise/Dept Store,(770) 439-1028,"4166 JIMMY LEE SMITH PARK, HIRAM, GA","4166 JIMMY LEE SMITH PARK, HIRAM, GA",-84.75881220000,33.89079290000,"4166 jimmy lee smith pkwy, hiram, ga 30141, usa",13,223,00349912,13223,Paulding,Paulding County,06,H1,G4020,122,12060,,A,808831964.00000000000,5309335.00000000000,+33.9209028,-084.8669788
1253,1,1252,WALMART SUPERCENTER #635,BRUNSWICK,CHATHAM,6000 OGEECHEE ROAD,SAVANNAH,GA,31,Discount Merchandise/Dept Store,(912) 921-0882,"6000 OGEECHEE ROAD, SAVANNAH, GA","6000 OGEECHEE ROAD, SAVANNAH, GA",-81.25790610000,31.99971160000,"6000 ogeechee rd, savannah, ga 31419, usa",13,051,01694477,13051,Chatham,Chatham County,06,H1,G4020,496,42340,,A,1105168782.00000000000,532382555.00000000000,+31.9805230,-081.0851899
1254,1,1253,WALMART SUPERCENTER #639,BRUNSWICK,GLYNN,150 ALTAMA CONNECTOR,BRUNSWICK,GA,31,Discount Merchandise/Dept Store,(912) 261-1616,"150 ALTAMA CONNECTOR, BRUNSWICK, GA","150 ALTAMA CONNECTOR, BRUNSWICK, GA",-81.48539320000,31.21290660000,"150 altama connector, brunswick, ga 31525, usa",13,127,01671513,13127,Glynn,Glynn County,06,H1,G4020,,15260,,A,1087271166.00000000000,428514078.00000000000,+31.2127465,-081.4965167
1255,1,1254,WALMART SUPERCENTER #658,ROME,FLOYD,2510 REDMOND CIRCLE NORTH,ROME,GA,30,Supercenter/Superstore,(706) 236-9595,"2510 REDMOND CIRCLE NORTH, ROME, GA","2510 REDMOND CIRCLE NORTH, ROME, GA",-85.23003240000,34.27541760000,"2510 redmond cir, rome, ga 30165, usa",13,115,00353665,13115,Floyd,Floyd County,06,H1,G4020,,40660,,A,1320694712.00000000000,22123874.00000000000,+34.2636769,-085.2137297
1256,1,1255,WALMART SUPERCENTER #669,DALTON,WHITFIELD,2545 EAST WALNUT AVENUE,DALTON,GA,30,Supercenter/Superstore,(706) 279-1905,"2545 EAST WALNUT AVENUE, DALTON, GA","2545 EAST WALNUT AVENUE, DALTON, GA",-84.93037130000,34.76748880000,"2545 e walnut ave, dalton, ga 30721, usa",13,313,00353513,13313,Whitfield,Whitfield County,06,H1,G4020,,19140,,A,752293162.00000000000,1534098.00000000000,+34.8017261,-084.9685410
1257,1,1256,WALMART SUPERCENTER #686,VALDOSTA,BEN HILL,120 BENJAMIN H. HILL DRIV,FITZGERALD,GA,31,Discount Merchandise/Dept Store,(229) 423-4353,"120 BENJAMIN H. HILL DRIV, FITZGERALD, GA","120 BENJAMIN H. HILL DRIV, FITZGERALD, GA",-83.24842610000,31.69003250000,"120 benjamin h hill dr w, fitzgerald, ga 31750, usa",13,017,00351606,13017,Ben Hill,Ben Hill County,06,H1,G4020,,22340,,A,647809289.00000000000,9807002.00000000000,+31.7407755,-083.1471898
1258,1,1257,WALMART SUPERCENTER #6998,FULTON,FULTON,844 CLEVELAND AVENUE,EAST POINT,GA,30,Discount Merchandise/Dept Store,(404) 460-6166,"844 CLEVELAND AVENUE, EAST POINT, GA","844 CLEVELAND AVENUE, EAST POINT, GA",-84.41674910000,33.67863420000,"844 cleveland ave, east point, ga 30344, usa",13,121,01694833,13121,Fulton,Fulton County,06,H1,G4020,122,12060,,A,1364064364.00000000000,19824081.00000000000,+33.7900338,-084.4681816
1259,1,1258,WALMART SUPERCENTER #7185,GAINESVILLE,FORSYTH,3655 BROWNS BRIDGE ROAD,CUMMINGS,GA,30,Supercenter/Superstore,(770) 203-4860,"3655 BROWNS BRIDGE ROAD, CUMMINGS, GA","3655 BROWNS BRIDGE ROAD, CUMMINGS, GA",-84.08940220000,34.26693220000,"3655 browns bridge rd, cumming, ga 30040, usa",13,117,01673358,13117,Forsyth,Forsyth County,06,H1,G4020,122,12060,,A,580409088.00000000000,59754295.00000000000,+34.2251430,-084.1274353
1260,1,1259,WALMART SUPERCENTER #7194,VALDOSTA,COOK,351 ALABAMA ROAD,ADEL,GA,31,Supercenter/Superstore,(229) 896-9980,"351 ALABAMA ROAD, ADEL, GA","351 ALABAMA ROAD, ADEL, GA",-83.44017660000,31.13319870000,"351 alabama rd, adel, ga 31620, usa",13,075,00343878,13075,Cook,Cook County,06,H1,G4020,,,,A,588328555.00000000000,15664206.00000000000,+31.1529619,-083.4295668
1261,1,1260,WALMART SUPERCENTER #722,LAGRANGE,CARROLL,1735 SOUTH HIGHWAY 27,CARROLLTON,GA,30,Discount Merchandise/Dept Store,(770) 834-3513,"1735 SOUTH HIGHWAY 27, CARROLLTON, GA","1735 SOUTH HIGHWAY 27, CARROLLTON, GA",-85.07721790000,33.54345920000,"1735 us-27, carrollton, ga 30117, usa",13,045,00326650,13045,Carroll,Carroll County,06,H1,G4020,122,12060,,A,1292642959.00000000000,12284897.00000000000,+33.5822366,-085.0805272
1262,1,1261,WALMART SUPERCENTER #7245,ALBANY,WORTH,1102 EAST FRANKLIN,SYLVESTER,GA,31,Discount Merchandise/Dept Store,(229) 463-6004,"1102 EAST FRANKLIN, SYLVESTER, GA","1102 EAST FRANKLIN, SYLVESTER, GA",-83.81166590000,31.52574550000,"1102 e franklin st, sylvester, ga 31791, usa",13,321,00343365,13321,Worth,Worth County,06,H1,G4020,,10500,,A,1478117722.00000000000,10491753.00000000000,+31.5517733,-083.8499598
1263,1,1262,WALMART SUPERCENTER #7246,DUBLIN,BLECKLEY,366 HIGHWAY 26 EAST,COCHRAN,GA,31,Supercenter/Superstore,(478) 934-4919,"366 HIGHWAY 26 EAST, COCHRAN, GA","366 HIGHWAY 26 EAST, COCHRAN, GA",-83.33627150000,32.40028200000,"366 georgia hwy 26 e, cochran, ga 31014, usa",13,023,00347451,13023,Bleckley,Bleckley County,06,H1,G4020,,,,A,559100207.00000000000,8447351.00000000000,+32.4354034,-083.3317174
1264,1,1263,WALMART SUPERCENTER #727,ROME,POLK,1585 ROME HIGHWAY,CEDARTOWN,GA,30,Discount Merchandise/Dept Store,(770) 748-1636,"1585 ROME HIGHWAY, CEDARTOWN, GA","1585 ROME HIGHWAY, CEDARTOWN, GA",-85.23973980000,34.04617080000,"1585 rome hwy, cedartown, ga 30125, usa",13,233,00343585,13233,Polk,Polk County,06,H1,G4020,122,16340,,A,803773281.00000000000,4667496.00000000000,+33.9960153,-085.1883384
1265,1,1264,WALMART SUPERCENTER #733,LAGRANGE,TROUP,3501 20TH AVENUE,VALLEY,AL,36,Discount Merchandise/Dept Store,(334) 768-2118,"3501 20TH AVENUE, VALLEY, AL","3501 20TH AVENUE, VALLEY, AL",-85.17887840000,32.83515510000,"3501 20th ave, valley, al 36854, usa",01,017,00161534,01017,Chambers,Chambers County,06,H1,G4020,122,46740,,A,1545009302.00000000000,17048126.00000000000,+32.9155039,-085.3940321
1266,1,1265,WALMART SUPERCENTER #745,LAGRANGE,HENRY,5600 NORTH HENRY BOULEVAR,STOCKBRIDGE,GA,30,Discount Merchandise/Dept Store,(770) 389-1709,"5600 NORTH HENRY BOULEVAR, STOCKBRIDGE, GA","5600 NORTH HENRY BOULEVAR, STOCKBRIDGE, GA",-84.25520700000,33.55343480000,"5600 n henry blvd, stockbridge, ga 30281, usa",13,151,01671894,13151,Henry,Henry County,06,H1,G4020,122,12060,,A,834398851.00000000000,11353184.00000000000,+33.4528811,-084.1544404
1267,1,1266,WALMART SUPERCENTER #754,WAYCROSS,BULLOCH,730 NORTHSIDE DRIVE EAST,STATESBORO,GA,30,Discount Merchandise/Dept Store,(912) 489-1910,"730 NORTHSIDE DRIVE EAST, STATESBORO, GA","730 NORTHSIDE DRIVE EAST, STATESBORO, GA",-81.75938330000,32.43427870000,"730 northside dr e, statesboro, ga 30458, usa",13,031,00350302,13031,Bulloch,Bulloch County,06,H1,G4020,,44340,,A,1742659416.00000000000,40872090.00000000000,+32.3934083,-081.7438099
1268,1,1267,WALMART SUPERCENTER #756,ROME,CHATTOOGA,13427 HIGHWAY 27,TRION,GA,30,Discount Merchandise/Dept Store,(706) 734-2931,"13427 HIGHWAY 27, TRION, GA","13427 HIGHWAY 27, TRION, GA",-85.31652970000,34.52178370000,"13427 us-27, trion, ga 30753, usa",13,055,00352213,13055,Chattooga,Chattooga County,06,H1,G4020,,44900,,A,811512413.00000000000,570807.00000000000,+34.4741785,-085.3452894
1269,1,1268,WALMART SUPERCENTER #758,COLUMBUS,SUMTER,1711 EAST LAMAR STREET,AMERICUS,GA,31,Discount Merchandise/Dept Store,(229) 928-0653,"1711 EAST LAMAR STREET, AMERICUS, GA","1711 EAST LAMAR STREET, AMERICUS, GA",-84.20235170000,32.06054540000,"1711 e lamar st, americus, ga 31709, usa",13,261,00343504,13261,Sumter,Sumter County,06,H1,G4020,,11140,,A,1250175754.00000000000,25791648.00000000000,+32.0421974,-084.2042590
1270,1,1269,WALMART SUPERCENTER #780,ATHENS,WALTON,2050 WEST SPRING STREET,MONROE,GA,30,Discount Merchandise/Dept Store,(770) 267-4527,"2050 WEST SPRING STREET, MONROE, GA","2050 WEST SPRING STREET, MONROE, GA",-83.74282290000,33.79810200000,"2050 w spring st, monroe, ga 30655, usa",13,297,00351264,13297,Walton,Walton County,06,H1,G4020,122,12060,,A,843524583.00000000000,11171158.00000000000,+33.7826485,-083.7342152
1271,1,1270,WALMART SUPERCENTER #787,CLAYTON,CLAYTON,7050 HIGHWAY 85,RIVERDALE,GA,30,Discount Merchandise/Dept Store,(770) 994-1670,"7050 HIGHWAY 85, RIVERDALE, GA","7050 HIGHWAY 85, RIVERDALE, GA",-84.41037250000,33.56262060000,"7050 ga-85, riverdale, ga 30274, usa",13,063,01672399,13063,Clayton,Clayton County,06,H1,G4020,122,12060,,A,366748529.00000000000,7063449.00000000000,+33.5426863,-084.3555727
1272,1,1271,WALMART SUPERCENTER #836,BRUNSWICK,CAMDEN,6586 GEORGIA HIGHWAY 40 E,ST. MARYS,GA,31,Discount Merchandise/Dept Store,(912) 510-9216,"6586 GEORGIA HIGHWAY 40 E, ST. MARYS, GA","6586 GEORGIA HIGHWAY 40 E, ST. MARYS, GA",-81.61900050000,30.77793980000,"6586 ga-40, st marys, ga 31558, usa",13,039,01671316,13039,Camden,Camden County,06,H1,G4020,,41220,,A,1588171685.00000000000,436849688.00000000000,+30.9133473,-081.6420006
1273,1,1272,WALMART SUPERCENTER #843,ALBANY,MITCHELL,165 US HIGHWAY 19 NORTH,CAMILLA,GA,31,Discount Merchandise/Dept Store,(229) 336-0920,"165 US HIGHWAY 19 NORTH, CAMILLA, GA","165 US HIGHWAY 19 NORTH, CAMILLA, GA",-84.19841840000,31.23587800000,"165 us-19, camilla, ga 31730, usa",13,205,00343645,13205,Mitchell,Mitchell County,06,H1,G4020,,,,A,1326293153.00000000000,4504163.00000000000,+31.2289970,-084.1920380
1274,1,1273,WALMART SUPERCENTER #855,FULTON,FULTON,4735 JONESBORO ROAD,UNION CITY,GA,30,Discount Merchandise/Dept Store,(770) 964-6921,"4735 JONESBORO ROAD, UNION CITY, GA","4735 JONESBORO ROAD, UNION CITY, GA",-84.54166320000,33.57320000000,"4735 jonesboro rd, union city, ga 30291, usa",13,121,01694833,13121,Fulton,Fulton County,06,H1,G4020,122,12060,,A,1364064364.00000000000,19824081.00000000000,+33.7900338,-084.4681816
1275,1,1274,WALMART SUPERCENTER #856,ROME,HARALSON,404 HIGHWAY 27 NORTH BYPA,BREMEN,GA,30,Discount Merchandise/Dept Store,(770) 537-5531,"404 HIGHWAY 27 NORTH BYPA, BREMEN, GA","404 HIGHWAY 27 NORTH BYPA, BREMEN, GA",-85.14337150000,33.71781760000,"404 highway 27 north, bremen, ga 30110, usa",13,143,00350637,13143,Haralson,Haralson County,06,H1,G4020,122,12060,,A,730804126.00000000000,2616002.00000000000,+33.7951649,-085.2200622
1276,1,1275,WALMART SUPERCENTER #858,ALBANY,GRADY,361 8TH AVENUE NORTHEAST,CAIRO,GA,39,Discount Merchandise/Dept Store,(229) 377-1394,"361 8TH AVENUE NORTHEAST, CAIRO, GA","361 8TH AVENUE NORTHEAST, CAIRO, GA",-84.20334770000,30.88729780000,"361 8th ave ne, cairo, ga 39828, usa",13,131,00351261,13131,Grady,Grady County,06,H1,G4020,,,,A,1177231852.00000000000,14846272.00000000000,+30.8758910,-084.2450655
1277,1,1276,WALMART SUPERCENTER #862,BRUNSWICK,LIBERTY,751 WEST OGLETHORPE HIGHW,HINESVILLE,GA,31,Discount Merchandise/Dept Store,(912) 369-3600,"751 WEST OGLETHORPE HIGHW, HINESVILLE, GA","751 WEST OGLETHORPE HIGHW, HINESVILLE, GA",-81.60179320000,31.82584590000,"751 w oglethorpe hwy, hinesville, ga 31313, usa",13,179,00357095,13179,Liberty,Liberty County,06,H1,G4020,496,25980,,A,1270160319.00000000000,290378400.00000000000,+31.8072964,-081.4578642
1278,1,1277,WALMART SUPERCENTER #864,WAYCROSS,TOOMBS,3109 EAST 1ST STREET,VIDALIA,GA,30,Discount Merchandise/Dept Store,(912) 537-0889,"3109 EAST 1ST STREET, VIDALIA, GA","3109 EAST 1ST STREET, VIDALIA, GA",-82.36197170000,32.20204770000,"3109 e 1st st, vidalia, ga 30474, usa",13,279,00345220,13279,Toombs,Toombs County,06,H1,G4020,,47080,,A,942770655.00000000000,18093842.00000000000,+32.1266975,-082.3320708
1279,1,1278,WALMART SUPERCENTER #878,GAINESVILLE,FORSYTH,1500 MARKETPLACE BOULEVAR,CUMMING,GA,30,Discount Merchandise/Dept Store,(770) 889-3436,"1500 MARKETPLACE BOULEVAR, CUMMING, GA","1500 MARKETPLACE BOULEVAR, CUMMING, GA",-84.12911800000,34.18405410000,"1500 market pl blvd, cumming, ga 30041, usa",13,117,01673358,13117,Forsyth,Forsyth County,06,H1,G4020,122,12060,,A,580409088.00000000000,59754295.00000000000,+34.2251430,-084.1274353
1280,1,1279,WALMART SUPERCENTER #889,ALBANY,THOMAS,15328 HIGHWAY 19 SOUTH,THOMASVILLE,GA,31,Discount Merchandise/Dept Store,(229) 228-0144,"15328 HIGHWAY 19 SOUTH, THOMASVILLE, GA","15328 HIGHWAY 19 SOUTH, THOMASVILLE, GA",-83.94483780000,30.86013330000,"15328 us-19, thomasville, ga 31757, usa",13,275,00343835,13275,Thomas,Thomas County,06,H1,G4020,,45620,,A,1410508603.00000000000,19729670.00000000000,+30.8646064,-083.9198196
1281,1,1280,WALMART SUPERCENTER #899,VALDOSTA,LOWNDES,340 NORMAN DRIVE,VALDOSTA,GA,31,Discount Merchandise/Dept Store,(229) 249-8400,"340 NORMAN DRIVE, VALDOSTA, GA","340 NORMAN DRIVE, VALDOSTA, GA",-83.31964780000,30.82581110000,"340 norman dr, valdosta, ga 31601, usa",13,185,00326720,13185,Lowndes,Lowndes County,06,H1,G4020,,46660,,A,1284858695.00000000000,37525463.00000000000,+30.8331273,-083.2689923
1282,1,1281,WALMART SUPERCENTER #907,MACON,MONROE,180 NORTH LEE STREET,FORSYTH,GA,31,Discount Merchandise/Dept Store,(478) 994-0163,"180 NORTH LEE STREET, FORSYTH, GA","180 NORTH LEE STREET, FORSYTH, GA",-83.94316610000,33.04232290000,"180 n lee st, forsyth, ga 31029, usa",13,207,00343073,13207,Monroe,Monroe County,06,H1,G4020,356,31420,,A,1024750677.00000000000,5575320.00000000000,+33.0174352,-083.9229376
1283,1,1282,WALMART SUPERCENTER #932,LAGRANGE,SPALDING,1569 NORTH EXPRESSWAY,GRIFFIN,GA,30,Discount Merchandise/Dept Store,(770) 229-5040,"1569 NORTH EXPRESSWAY, GRIFFIN, GA","1569 NORTH EXPRESSWAY, GRIFFIN, GA",-84.29666810000,33.27241170000,"1569 n expy, griffin, ga 30223, usa",13,255,00353055,13255,Spalding,Spalding County,06,H1,G4020,122,12060,,A,508851718.00000000000,8084962.00000000000,+33.2623888,-084.2860671
1284,1,1283,WALMART SUPERCENTER #937,COBB-DOUGLAS,COBB,2795 CHASTAIN MEADOWS PAR,MARIETTA,GA,30,Discount Merchandise/Dept Store,(770) 427-4933,"2795 CHASTAIN MEADOWS PAR, MARIETTA, GA","2795 CHASTAIN MEADOWS PAR, MARIETTA, GA",-84.55698260000,34.01941900000,"2795 chastain meadows pkwy nw, marietta, ga 30066, usa",13,067,01686112,13067,Cobb,Cobb County,06,H1,G4020,122,12060,,A,879749607.00000000000,12574593.00000000000,+33.9399400,-084.5741657
1285,1,1284,WALMART SUPERCENTER #952,ALBANY,COLQUITT,641 VETERANS PARKWAY SOUT,MOULTRIE,GA,31,Discount Merchandise/Dept Store,(229) 985-6648,"641 VETERANS PARKWAY SOUT, MOULTRIE, GA","641 VETERANS PARKWAY SOUT, MOULTRIE, GA",-83.75792520000,31.17036900000,"641 s veterans pkwy, moultrie, ga 31788, usa",13,071,00343936,13071,Colquitt,Colquitt County,06,H1,G4020,,34220,,A,1409383647.00000000000,32304996.00000000000,+31.1897575,-083.7697405
1286,1,1285,WAYFIELD FOODS #1,CLAYTON,CLAYTON,8777 TARA BOULEVARD,JONESBORO,GA,30,Supermarket,(678) 216-0678,"8777 TARA BOULEVARD, JONESBORO, GA","8777 TARA BOULEVARD, JONESBORO, GA",-84.36472300000,33.51569500000,"8777 tara blvd, jonesboro, ga 30236, usa",13,063,01672399,13063,Clayton,Clayton County,06,H1,G4020,122,12060,,A,366748529.00000000000,7063449.00000000000,+33.5426863,-084.3555727
1287,1,1286,WAYFIELD FOODS #10,DEKALB,DEKALB,2636 MAX CLELAND BOULEVAR,LITHONIA,GA,30,Supermarket,(770) 484-8488,"2636 MAX CLELAND BOULEVAR, LITHONIA, GA","2636 MAX CLELAND BOULEVAR, LITHONIA, GA",-84.10763860000,33.71245270000,"2636 max cleland blvd, lithonia, ga 30058, usa",13,089,01687424,13089,DeKalb,DeKalb County,06,H1,G4020,122,12060,,A,693052824.00000000000,9201253.00000000000,+33.7706611,-084.2263431
1288,1,1287,WAYFIELD FOODS #11,FULTON,FULTON,3465 NORTH MAIN STREET,COLLEGE PARK,GA,30,Supermarket,(404) 763-2126,"3465 NORTH MAIN STREET, COLLEGE PARK, GA","3465 NORTH MAIN STREET, COLLEGE PARK, GA",-84.44803380000,33.66097320000,"3465 main st, college park, ga 30337, usa",13,121,01694833,13121,Fulton,Fulton County,06,H1,G4020,122,12060,,A,1364064364.00000000000,19824081.00000000000,+33.7900338,-084.4681816
