Type,Name,County,X,Y,addresses,Zip,FID_1,STATEFP10,COUNTYFP10,GEOID,NAME10,NAMELSAD10,totpop10,WFD,RDC_AAA,MNGWPD,MPO,MSA,F1HR_NA,F8HR_NA,Reg_Comm,Acres,Sq_Miles,Label,GlobalID,last_edite,cty_fips,data_added
HealthMPowers,Tomesha Biggs,Clayton,-84.29606252,33.59810935,"2877 Partin Pl, Ellenwood, GA",30294,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Carroll County Club,Carroll,-85.0820478,33.58152067,"106 Pearl St, Carrollton, GA",30117,,13,45,13045,Carroll,Carroll County,,,,,,,,,,,,,,,13045,1/1/2018
HealthMPowers,Harland Club,Fulton,-84.42045598,33.74315443,"434 Peeples St SW, Atlanta, GA",30310,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Brown Middle School,Fulton,-84.421764,33.734097,"765 Peeples St SW, Atlanta, GA",30310,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Food Truck 912: Savannah Gardens (Affordable Housing Units),Chatham,-81.06049718,32.06104977,"515 Pennsylvania Ave, Savannah, GA",31404,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,Marian D. Peart,DeKalb,-84.1541274,33.79310277,"771 Pennybrook Ln, Stone Mountain, GA",30087,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Lake City,Clayton,-84.35667163,33.60823118,"5354 Phillips Dr, Morrow, GA",30260,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,East Dekalb Club,DeKalb,-84.1320258,33.7372233,"1839 Phillips Rd, Lithonia, GA",30058,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Ingram-Pye ES,Bibb,-83.65227809,32.82000537,"855 Anthony Rd, Macon, GA",31204,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Sunshine House Duluth,Gwinnett,-84.12289375,33.94207174,"1494 Pleasant Hill Rd, Duluth, GA",30096,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Brown ES,Clayton,-84.3640335,33.494481,"9771 Poston Rd, Jonesboro, GA",30238,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,College Park,Fulton,-84.455973,33.65461646,"2075 Princeton Ave, Atlanta, GA",30337,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Williams ES,Bibb,-83.64655506,32.84523718,"325 Pursley St, Macon, GA",31201,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Lithonia MS,DeKalb,-84.10952335,33.71470905,"2451 Randall Ave, Lithonia, GA",30058,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Heavenly Angels HomeDay,Clayton,-84.41414019,33.50654075,"9145 Raven Dr, Jonesboro, GA",30238,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Adamson Middle School,Clayton,-84.28666082,33.59074178,"3178 Rex Rd, Rex, GA",30273,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Babb Middle School,Clayton,-84.35287005,33.60330461,"5500 Reynolds Rd, Morrow, GA",30260,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Morrow ES,Clayton,-84.34079932,33.58881074,"6115 Reynolds Rd, Morrow, GA",30260,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Woolfolk Club,Fulton,-84.44046056,33.73145365,"1642 Richland Rd SW, Atlanta, GA",30311,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Monte Sano,Richmond,-82.01597342,33.46855625,"2164 Richmond Ave, Augusta, GA",30904,,13,245,13245,Richmond,Richmond County,,,,,,,,,,,,,,,13245,1/1/2018
HealthMPowers,Barksdale Club,Rockdale,-84.01462452,33.66146589,"1015 Okelly St SE, Conyers, GA",30012,,13,247,13247,Rockdale,Rockdale County,,,,,,,,,,,,,,,13247,1/1/2018
HealthMPowers,West Clayton,Clayton,-84.43167216,33.6028966,"5580 Riverdale Rd, Atlanta, GA",30349,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Towns County Head Start,Towns,-83.73238612,34.93225852,"1150 Konahetah Rd, Hiawassee, GA",30546,,13,281,13281,Towns,Towns County,,,,,,,,,,,,,,,13281,1/1/2018
HealthMPowers,Oglethorpe Avenue ES,Clarke,-83.42254693,33.96248796,"1150 Oglethorpe Ave, Athens, GA",30606,,13,59,13059,Clarke,Clarke County,,,,,,,,,,,,,,,13059,1/1/2018
HealthMPowers,Dollar General,Baldwin,-83.25962184,33.09734339,"207 Roberson Mill Rd NE, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,1/1/2018
HealthMPowers,Huie,Clayton,-84.34871839,33.63815392,"1260 Rockcut Rd, Forest Park, GA",30297,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Water Oak Academy,Fulton,-84.3449175,34.030422,"600 Rocky Creek Dr, Roswell, GA",30075,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Hutto Middle School,Decatur,-84.55929411,30.90828116,"1201 Martin Luther King Jr Dr, Bainbridge, GA",39817,,13,87,13087,Decatur,Decatur County,,,,,,,,,,,,,,,13087,1/1/2018
HealthMPowers,Ring Around the Rosey FDCH,DeKalb,-84.21896183,33.78297565,"487 Rue Montaigne, Stone Mountain, GA",30083,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Arthur Williams Middle School,Wayne,-81.87855667,31.58153259,"1175 S US Highway 301, Jesup, GA",31546,,13,305,13305,Wayne,Wayne County,,,,,,,,,,,,,,,13305,1/1/2018
HealthMPowers,Princeton,DeKalb,-84.114927,33.761313,"1321 S Deshon Rd, Lithonia, GA",30058,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Dollar General,Baldwin,-83.22059066,33.0705273,"831 S Elbert St, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,1/1/2018
HealthMPowers,Dollar General,Washington,-82.80857046,32.97255852,"612 S Harris St, Sandersville, GA",31082,,13,303,13303,Washington,Washington County,,,,,,,,,,,,,,,13303,1/1/2018
HealthMPowers,Glascock County Consolidated School (5-8),Glascock,-82.61007205,33.24186342,"1230 Panther Way, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Glascock County Consolidated School (8-12),Glascock,-82.61007205,33.24186342,"1230 Panther Way, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Forsyth EHS/Head Start,Forsyth,-84.147255,34.208406,"133 Samaritan Dr, Cumming, GA",30040,,13,117,13117,Forsyth,Forsyth County,,,,,,,,,,,,,,,13117,1/1/2018
HealthMPowers,Nana's Nook,Gwinnett,-84.02543773,33.91629767,"1706 Scholar Dr, Lawrenceville, GA",30044,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Glascock Head Start,Glascock,-82.60801698,33.24289048,"1079 School Cir, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Porter ES,Bibb,-83.69384667,32.73769925,"5802 School Rd, Macon, GA",31216,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Union County Pre-School,Union,-83.95403416,34.87573348,"226 School St, Blairsville, GA",30512,,13,291,13291,Union,Union County,,,,,,,,,,,,,,,13291,1/1/2018
HealthMPowers,Huntley Hills,DeKalb,-84.30208344,33.91213564,"2112 Seaman Cir, Atlanta, GA",30341,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Glascock County Consolidated School (K-5),Glascock,-82.61007205,33.24186342,"1230 Panther Way, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Radloff Middle School,Gwinnett,-84.13870931,33.94456807,"3939 Shackleford Rd, Duluth, GA",30096,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Bain Bridge Middle School,Decatur,-84.55783968,30.89771422,"1301 E College St, Bainbridge, GA",39819,,13,87,13087,Decatur,Decatur County,,,,,,,,,,,,,,,13087,1/1/2018
HealthMPowers,Edmonds,Clayton,-84.349719,33.63291,"4495 Simpson Rd, Forest Park, GA",30297,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Grant Club,Cobb,-84.58039498,33.77851507,"875 Six Flags Dr, Austell, GA",30168,,13,67,13067,Cobb,Cobb County,,,,,,,,,,,,,,,13067,1/1/2018
HealthMPowers,Rutland Middle School,Bibb,-83.71667787,32.73862948,"6260 Skipper Rd, Macon, GA",31216,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Martin Luther King,Bibb,-83.6006456,32.85959727,"1301 Shurling Dr, Macon, GA",31211,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Stephens County Head Start,Stephens,-83.3329968,34.57465749,"176 S Broad St, Toccoa, GA",30577,,13,257,13257,Stephens,Stephens County,,,,,,,,,,,,,,,13257,1/1/2018
HealthMPowers,Waynesboro Primary,Burke,-81.99198062,33.08385943,"352 Southside Dr, Waynesboro, GA",30830,,13,33,13033,Burke,Burke County,,,,,,,,,,,,,,,13033,1/1/2018
HealthMPowers,Barbara Roland,DeKalb,-84.20004429,33.7485166,"1497 Spruce Ridge Way, Stone Mountain, GA",30083,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Food Truck 912: Sustainable Fellwood (Affordable Housing Units),Chatham,-81.1169505,32.086647,"1401 Fellwood Dr, Savannah, GA",31415,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,Lawrenceville Club,Gwinnett,-83.995605,33.941133,"382 Stone Mountain St, Lawrenceville, GA",30046,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Otis Brock III,Chatham,-81.12613625,32.08594345,"1804 Stratford St, Savannah, GA",31415,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,Sylvan Hills Middle School,Fulton,-84.41814107,33.7149398,"1461 Sylvan Rd SW, Atlanta, GA",30310,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Kilpatrick,Clayton,-84.35873259,33.54814025,"7534 Tara Rd, Jonesboro, GA",30236,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Pointe South Middle School,Clayton,-84.41167231,33.52190739,"8495 Thomas Rd, Jonesboro, GA",30238,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Heritage ES,Bibb,-83.75514061,32.84499698,"6050 Thomaston Rd, Macon, GA",31220,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Tobacco Road,Richmond,-82.05665678,33.37437171,"2397 Tobacco Rd, Augusta, GA",30906,,13,245,13245,Richmond,Richmond County,,,,,,,,,,,,,,,13245,1/1/2018
HealthMPowers,Morrow Middle School,Clayton,-84.318444,33.593715,"5934 Trammell Rd, Morrow, GA",30260,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Mis Pequenos Angeles Family Home Daycare,Gwinnett,-84.09625365,33.94402759,"2600 Treehouse Ln, Lawrenceville, GA",30044,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Harper,Clayton,-84.39102126,33.56325678,"93 Valley Hill Rd SW, Riverdale, GA",30274,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Vineville ES,Bibb,-83.65516201,32.84518431,"2260 Vineville Ave, Macon, GA",31204,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Northcutt ES,Clayton,-84.44643104,33.6051385,"5451 W Fayetteville Rd, Atlanta, GA",30349,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,North Clayton Middle School,Clayton,-84.44646109,33.60440213,"5517 W Fayetteville Rd, Atlanta, GA",30349,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Milledgeville Food and Beverage,Baldwin,-83.24768295,33.07449789,"1431 W Hancock St, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,1/1/2018
HealthMPowers,MLK,Clayton,-84.41193989,33.59841997,"5745 W Lees Mill Rd, Atlanta, GA",30349,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Graves,Gwinnett,-84.22227964,33.90238421,"1700 Graves Rd, Norcross, GA",30093,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Food Truck 912: Sheppards Gas and Food Mart,Chatham,-81.11448113,32.07186773,"1302 W Gwinnett St, Savannah, GA",31415,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,M.D. Roberts Middle School,Clayton,-84.32798034,33.52389937,"1905 Walt Stephens Rd, Jonesboro, GA",30236,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Hains,Richmond,-82.01420621,33.41103598,"1820 Windsor Spring Rd, Augusta, GA",30906,,13,245,13245,Richmond,Richmond County,,,,,,,,,,,,,,,13245,1/1/2018
HealthMPowers,Carver Club,DeKalb,-84.327831,33.754833,"20 Warren St NE, Atlanta, GA",30317,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,"Wee Care Early Learning Center, Inc",Fulton,-84.4903149,33.64192336,"4200 Washington Rd, Atlanta, GA",30344,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Newnan Club,Coweta,-84.8066693,33.37716965,"72 Wesley St, Newnan, GA",30263,,13,77,13077,Coweta,Coweta County,,,,,,,,,,,,,,,13077,1/1/2018
HealthMPowers,Fountain,Clayton,-84.37252174,33.61145942,"5215 West St, Forest Park, GA",30297,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Food Truck 912: Department of Family and Children Services,Chatham,-81.08255627,32.07013911,"761 Wheaton St, Savannah, GA",31401,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,Spalding County Head Start,Spalding,-84.23247326,33.22956549,"390A Wilson Rd, Griffin, GA",30224,,13,255,13255,Spalding,Spalding County,,,,,,,,,,,,,,,13255,1/1/2018
HealthMPowers,All Our Children,DeKalb,-84.15522215,33.65945457,"4086 Windermere Dr, Lithonia, GA",30038,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Windsor Spring,Richmond,-82.0597534,33.39455334,"2534 Windsor Spring Rd, Augusta, GA",30906,,13,245,13245,Richmond,Richmond County,,,,,,,,,,,,,,,13245,1/1/2018
HealthMPowers,Sue Reynolds,Richmond,-82.11053972,33.47037286,"3840 Wrightsboro Rd, Augusta, GA",30909,,13,245,13245,Richmond,Richmond County,,,,,,,,,,,,,,,13245,1/1/2018
HealthMPowers,Carter ES,Bibb,-83.75691969,32.87974593,"5910 Zebulon Rd, Macon, GA",31210,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Lamar County,Lamar,-84.16756325,33.05412667,"630 Zebulon St, Barnesville, GA",30204,,13,171,13171,Lamar,Lamar County,,,,,,,,,,,,,,,13171,1/1/2018
HealthMPowers,Whitehead Club,Fulton,-84.38331528,33.70305336,"1900 Lakewood Ave SE, Atlanta, GA",30315,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Sherwood Acres ES,Dougherty,-84.199563,31.608,"2201 Doncaster Dr, Albany, GA",31707,,13,95,13095,Dougherty,Dougherty County,,,,,,,,,,,,,,,13095,1/1/2018
HealthMPowers,William McGarrah,Clayton,-84.31906394,33.58258445,"2201 Lake Harbin Rd, Morrow, GA",30260,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,East Clayton,Clayton,-84.30018975,33.61240391,"2750 Forest Pkwy, Ellenwood, GA",30294,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,Hancock Central HS,Hancock,-82.96861334,33.29905241,"11311 GA Highway 15, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,1/1/2018
HealthMPowers,Hancock Central MS,Hancock,-82.96861334,33.29905241,"11311 GA Highway 15, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,1/1/2018
HealthMPowers,Leysi A. Guarnizo,Gwinnett,-84.09629319,33.93868168,"1039 Legacy Ln, Lawrenceville, GA",30044,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Mattie Matthews,Clayton,-84.40136357,33.50067199,"298 Country Club Dr, Jonesboro, GA",30238,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,,Gwinnett,-84.09629319,33.93868168,"1039 Legacy Ln, Lawrenceville, GA",30044,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,,Clayton,-84.40136357,33.50067199,"298 Country Club Dr, Jonesboro, GA",30238,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,1/1/2018
HealthMPowers,,Fulton,-84.447245,33.79361,"30318, Atlanta, GA",30318,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,,Fulton,-84.4218315,33.748371,"1040 Fair St SW, Atlanta, GA",30314,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,,Coweta,-84.79340827,33.37051151,"55 Savannah St, Newnan, GA",30263,,13,77,13077,Coweta,Coweta County,,,,,,,,,,,,,,,13077,1/1/2018
HealthMPowers,Atlanta School of Excellence,Fulton,-84.393396,33.746607,"180 Memorial Dr SW, Atlanta, GA",30303,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Easter Seals Brookvalley,Fulton,-84.35024961,33.82043715,"1146 Sheridan Rd NE, Atlanta, GA",30324,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Easter Seals Norcross,Gwinnett,-84.14755762,33.92508871,"4335 Steve Reynolds Blvd, Norcross, GA",30093,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Easter Seals Premier,Fulton,-84.37583902,33.66355345,"399 MacEdonia Rd SE, Atlanta, GA",30354,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Easter Seals Walton,Walton,-83.70001179,33.76923231,"832 GA-11, Monroe, GA",30655,,13,297,13297,Walton,Walton County,,,,,,,,,,,,,,,13297,1/1/2018
HealthMPowers,Easter Seals Warsaw,Fulton,-84.33295086,34.03057256,"1240 Warsaw Rd, Roswell, GA",30076,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Easter Seals Winder,Barrow,-83.72607259,33.99019617,"37 S Center St, Winder, GA",30680,,13,13,13013,Barrow,Barrow County,,,,,,,,,,,,,,,13013,1/1/2018
HealthMPowers,Maria Gloria Sierra,Gwinnett,-84.01697269,33.98089533,"1525 Watercrest Cir, Lawrenceville, GA",30043,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,1/1/2018
HealthMPowers,Myra Abdus-Saboor,Fulton,-84.446379,33.673581,"2996 Park St, Atlanta, GA",30344,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,1/1/2018
HealthMPowers,Maria Ortega (My Little Geniuses),Cobb,-84.5223358,33.97766578,"1096 Allgood Rd, Marietta, GA",30062,,13,67,13067,Cobb,Cobb County,,,,,,,,,,,,,,,13067,1/1/2018
HealthMPowers,Rockbridge Care and Learning Center,DeKalb,-84.19981484,33.78640359,"4733 Rockbridge Rd, Stone Mountain, GA",30083,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,The Green Market (Farmers Market),Baldwin,-83.22445684,33.08175899,"222 E Hancock St, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,1/1/2018
HealthMPowers,Dollar General,Washington,-82.80356691,32.92630534,"487 GA-15, Tennille, GA",31089,,13,303,13303,Washington,Washington County,,,,,,,,,,,,,,,13303,1/1/2018
HealthMPowers,Chamblee (was Brookhaven) Club,DeKalb,-84.27677602,33.87646526,"2880 Dresden Dr, Atlanta, GA",30341,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
HealthMPowers,Hometown Market and Meat LLC,Glascock,-82.59540384,33.2352272,"115 Warren St, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Rocky's Food Mart,Hancock,-82.97004675,33.27618205,"9111 E Broad St, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,1/1/2018
HealthMPowers,Exxon Food Mart,Hancock,-82.97281417,33.27591968,"12820 E Broad St, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,1/1/2018
HealthMPowers,KJ's Market IGA,Burke,-82.01728703,33.08925357,"208 W 6th St, Waynesboro, GA",30830,,13,33,13033,Burke,Burke County,,,,,,,,,,,,,,,13033,1/1/2018
HealthMPowers,Food Farm 912: Lady Bamford,Chatham,-81.1178514,32.08515031,"1410 Richards St, Savannah, GA",31415,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,1/1/2018
HealthMPowers,Dollar General,Glascock,-82.59532663,33.2349381,"116 Warren St, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,1/1/2018
HealthMPowers,Dollar General,Hancock,-82.97672608,33.27788574,"9632 Jones St, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,1/1/2018
HealthMPowers,My Store,Bibb,-83.66276464,32.82213143,"2073 Pio Nono Ave, Macon, GA",31206,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Family Supermarket,Bibb,-83.64768072,32.80806643,"2965 Houston Ave, Macon, GA",31206,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,1/1/2018
HealthMPowers,Burke County Harvest Bright Farmer's Market: Southern Bank,Burke,-82.01972651,33.0956137,"855 N Liberty St, Waynesboro, GA",30830,,13,33,13033,Burke,Burke County,,,,,,,,,,,,,,,13033,1/1/2018
HealthMPowers,Burke County Harvest Bright Farmer's Market: Early Head Start,Burke,-82.02603405,33.09241871,"518 College St, Waynesboro, GA",30830,,13,33,13033,Burke,Burke County,,,,,,,,,,,,,,,13033,03/29/2018
HealthMPowers,Kitchen Pride,Bibb,-83.67699934,32.82672491,"3101 Columbus Rd, Macon, GA",31204,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,03/29/2018
HealthMPowers,Buddy's Food Mart,Clayton,-84.36590304,33.59347639,"5891 Ash St, Forest Park, GA",30297,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,03/29/2018
HealthMPowers,Hopewell United Methodist Church,Baldwin,-83.28255439,33.06024646,"188 Hopewell Church Rd NW, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,03/29/2018
HealthMPowers,Economic Opportunity for Savannah-Chatham County Inc. (EOA) Foster Grandparent Program: St. Matthews Episcopal Church,Chatham,-81.104103,32.063742,"1401 Martin Luther King Jr Blvd, Savannah, GA",31415,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,03/29/2018
HealthMPowers,Easter Seals Child Development Center Guice Educare,Fulton,-84.35311854,33.71404693,"1485 Woodland Ave SE, Atlanta, GA",30316,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/15/2018
HealthMPowers,Easter Seals Child Development Center Sylvan,Fulton,-84.42024144,33.70688345,"1757 Melrose Dr SW, Atlanta, GA",30310,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/15/2018
HealthMPowers,Easter Seals Child Development Center Mansell Court,Fulton,-84.3298785,34.041735,"80 Mansell Ct E, Roswell, GA",30076,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/15/2018
HealthMPowers,Easter Seals Barrow Child Development Center,Barrow,-83.72208337,33.98505683,"75 Maynard St, Winder, GA",30680,,13,13,13013,Barrow,Barrow County,,,,,,,,,,,,,,,13013,6/18/2018
HealthMPowers,Easter Seals Child Development Center Jackson,Jackson,-83.56587514,34.1403583,"215 General Jackson Dr, Jefferson, GA",30549,,13,157,13157,Jackson,Jackson County,,,,,,,,,,,,,,,13157,7/17/2018
HealthMPowers,Early Learning Scholars,DeKalb,-84.24430342,33.81795117,"3534 Clarkston Industrial Blvd, Clarkston, GA",30021,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,7/17/2018
